233,,,1137721.37,8871105.00,3655246.50,249998.20,49668.66,13594.85,8839.61,29156.99,26393.77,10492.95,2528.34,2592.52,1805.82,1836.04,929.30,1003.42,1638.24,1371.67,1642.76,998.73,1353.40,1121.36,1334.08,1006.68,1653.35,586.04,933.45,477.27,443.59,489.81,1258.79,1275.75,1570.50,457.85,397.99,351.80,686.15,994.20,567.08,389.76,466.29,500.03,254.59,314.27,147.62,267.34,231.36,196.36,367.29,436.06,184.37,189.79,127.15,113.62,68.32,82.30,86.39,230.35,118.36,147.09,256.27,107.16,169.56,76.38,118.49,204.05,77.36,117.53,120.45,23.46,45.50,77.30,103.45,104.99,64.47,82.29,38.25,56.01,82.70,72.11,91.24,74.89,74.35,64.38,30.95,38.29,84.33,113.96,158.07,71.25,58.35,34.17,74.76,34.03,40.74,81.29,40.36,64.35,72.89,51.89,40.43,56.62,62.01,73.94,62.56,52.31,41.23,36.15,61.56,55.63,42.51,29.29,33.73,45.14,41.17,50.34,35.51,59.28,83.96,105.53,63.08,39.24,63.54,20.47,20.49,84.90,21.78,35.99,J,15.06,,,,96,12,1
234,,R,,,0,0,0
235,,,410743.68,867115.50,105917.25,9676.90,10375.08,11073.09,26396.57,41535.41,20362.26,4137.46,2085.77,1294.49,915.47,611.83,823.75,794.37,508.22,411.14,1097.27,877.10,1024.04,908.03,624.78,605.18,705.86,641.42,404.99,443.19,667.91,455.32,329.34,243.60,151.31,175.43,275.04,210.98,530.53,454.99,122.47,189.86,234.32,368.63,257.23,146.05,139.15,96.96,164.09,157.49,79.83,134.51,100.12,78.44,96.06,154.60,91.67,80.42,72.63,42.68,72.28,79.92,85.01,64.64,46.64,39.37,58.75,37.95,71.64,66.15,63.81,28.72,62.17,90.07,33.17,37.10,33.57,16.83,23.95,38.92,77.68,51.34,53.77,27.34,30.16,46.71,60.80,22.64,63.63,120.03,111.28,71.62,42.10,31.40,33.58,34.92,30.21,35.80,80.26,35.53,38.06,21.23,34.72,54.71,31.73,23.65,17.33,33.63,34.64,24.01,21.32,16.81,27.27,33.05,56.87,48.73,26.94,37.12,21.62,30.37,53.26,49.83,62.61,81.33,33.36,45.60,47.96,40.22,31.96,31.13,J,6.56,,,,210,0,0
236,,,955034.62,2881729.75,755482.00,15718.88,9867.57,6691.34,12804.61,12955.06,5267.42,1127.88,2191.11,1158.28,1193.47,1075.84,501.40,304.97,341.93,437.08,855.72,333.56,297.81,404.03,420.10,468.81,484.59,236.17,444.49,165.19,297.47,164.27,87.45,278.22,312.40,380.55,303.58,370.36,688.66,532.07,266.64,172.96,192.41,200.91,129.54,154.94,91.17,104.85,104.12,109.78,111.59,119.94,53.07,70.41,75.04,85.38,87.33,59.24,128.16,89.28,60.90,68.69,69.76,59.97,69.72,50.19,32.78,57.83,39.29,32.91,57.52,52.78,43.70,27.14,55.63,53.40,77.00,45.13,45.21,19.57,40.14,29.39,52.32,21.75,18.46,50.48,30.02,17.72,44.35,41.07,58.24,66.03,50.37,37.41,38.18,40.29,39.08,28.47,51.46,52.73,56.69,33.89,56.60,60.88,49.54,15.89,37.19,45.37,45.47,37.65,38.98,22.72,34.68,41.90,68.51,38.03,41.95,52.83,34.32,62.28,49.18,45.89,66.58,50.96,56.35,44.86,39.83,60.72,34.23,33.75,J,7.76,,,,nan,nan,0
237,,R,,R
238,,,241093.45,985601.81,397875.12,45353.80,34802.06,37440.52,45414.98,22151.00,19734.48,23479.83,7398.25,1837.86,1512.32,1427.07,3106.79,672.56,619.56,1119.42,901.58,670.22,749.42,783.45,1210.35,744.18,1148.47,1104.90,1608.12,720.48,250.56,468.03,675.67,485.44,365.97,451.75,249.51,224.73,373.99,516.54,460.57,374.63,182.77,160.28,258.56,150.65,177.21,277.54,194.19,171.44,103.43,128.62,119.98,135.58,132.65,165.53,254.24,111.86,47.90,61.41,38.22,75.32,68.61,122.84,81.25,83.87,39.27,54.50,67.34,90.07,79.75,49.02,43.57,71.63,38.49,33.74,66.62,86.16,47.97,17.97,53.40,46.17,24.94,16.46,47.80,31.94,30.90,35.28,42.72,33.36,53.00,75.36,74.46,30.31,39.90,57.46,36.00,34.94,27.09,40.17,49.39,37.22,37.23,25.60,54.72,63.43,62.41,35.13,34.69,28.55,22.56,20.32,17.83,44.46,43.51,37.55,28.46,39.21,31.31,44.22,44.67,55.55,86.13,63.68,24.09,27.43,31.63,37.49,33.87,35.08,J,6.56,,,,180,0,0
239,,R,,R
240,,,278859.43,1148387.87,68458.62,10925.12,11877.89,8627.83,17476.19,26154.70,18267.04,2411.91,1692.46,2813.44,1290.01,1168.08,1054.42,813.30,808.69,640.33,750.61,826.17,1039.06,2809.86,4916.41,1324.55,1241.61,587.00,1066.59,1100.78,1462.84,1189.81,786.39,584.67,513.80,356.00,324.06,339.95,482.83,924.26,931.60,618.84,736.39,455.85,250.99,162.81,326.88,406.09,188.47,130.31,366.47,363.72,197.84,66.17,221.89,403.33,221.72,118.03,112.30,186.56,126.05,137.61,211.67,89.57,97.83,155.46,113.36,92.44,77.92,157.99,180.25,87.80,94.53,99.15,136.12,210.10,306.94,294.45,484.84,524.65,556.61,2115.02,50785.36,113717.54,30141.65,1699.94,550.04,252.32,315.30,241.92,154.59,115.10,114.07,84.76,98.01,83.97,117.01,110.44,73.32,42.28,31.62,45.40,81.46,48.75,39.12,57.66,33.74,78.82,44.18,45.70,56.65,49.75,66.02,84.31,92.33,39.01,76.11,37.60,33.58,48.57,45.77,39.68,66.02,41.93,45.26,108.34,60.10,97.77,75.88,68.37,J,7.31,,,R
241,,,64484.60,902080.62,60973.31,8128.70,9364.85,10288.69,26811.29,45501.69,12965.34,4092.11,3022.06,2342.28,1312.47,776.73,726.84,533.47,230.70,564.15,566.69,878.54,1107.50,808.97,247.73,413.34,593.91,511.93,759.03,908.55,452.88,81.02,90.98,249.38,180.58,401.29,217.98,281.77,490.57,247.70,353.13,246.72,268.45,285.38,270.47,113.65,124.68,115.91,72.00,137.61,120.15,80.44,77.37,71.93,37.53,47.10,106.56,87.00,132.97,65.62,67.58,38.09,30.45,52.21,56.16,75.04,38.58,41.51,76.75,52.05,16.57,35.61,39.50,39.06,45.05,35.83,60.27,116.57,48.84,37.34,46.64,58.85,25.16,18.86,66.62,68.58,35.22,26.74,39.85,33.21,60.86,90.27,24.49,21.18,34.95,48.24,75.50,71.25,52.06,32.36,29.64,28.97,26.14,35.62,31.96,19.73,21.35,51.31,47.47,62.94,24.83,27.11,37.00,39.19,50.64,63.56,58.62,42.60,36.57,35.17,50.13,37.31,19.60,49.33,63.09,51.54,31.87,32.95,27.62,40.96,J,5.12,,,,210,0,0
242,,,168441.98,426021.46,50177.04,28361.19,21519.08,14630.58,27578.30,85340.71,31958.60,4270.52,3132.27,1814.71,1556.19,706.19,361.55,443.99,508.96,291.83,269.36,571.25,402.83,565.98,413.29,413.34,444.94,329.14,321.46,262.38,116.29,195.85,227.60,147.49,226.83,197.68,123.42,148.79,140.39,121.31,196.82,291.50,158.89,98.48,90.91,97.51,98.71,94.20,90.11,48.94,87.99,102.31,73.10,63.00,110.24,117.38,65.56,64.19,37.63,65.81,103.26,22.55,47.07,88.77,67.01,91.01,55.33,51.80,49.70,27.86,71.97,46.02,63.99,65.94,71.25,52.84,29.75,47.12,43.80,39.57,59.29,60.23,41.95,44.24,48.22,16.07,37.78,32.40,26.61,82.46,59.60,60.70,42.04,16.32,28.88,39.36,48.09,27.32,25.17,21.57,25.32,43.72,51.49,37.63,21.70,42.56,58.94,53.72,43.64,23.35,26.44,23.46,30.88,38.40,22.51,22.65,22.66,26.72,20.21,50.31,62.82,71.40,83.72,32.02,40.91,41.49,45.76,37.03,38.54,34.74,J,6.40,,,,210,0,0
243,,,240204.10,559792.31,104782.73,13450.98,27565.02,10192.79,8054.76,42469.45,22975.67,3383.94,1716.84,1017.34,336.21,350.48,348.24,411.59,378.84,376.76,633.32,1005.37,724.66,991.70,340.58,86.34,420.56,187.52,268.04,267.71,284.24,279.04,340.81,265.80,166.51,248.20,241.57,156.49,133.97,133.55,234.02,148.86,203.40,67.07,84.74,81.83,81.93,76.71,92.76,53.75,60.40,45.55,81.76,82.82,70.89,38.29,50.79,43.56,86.18,93.04,91.43,117.40,54.51,53.96,54.12,47.85,32.34,32.99,46.03,33.61,31.50,27.05,51.94,47.56,40.28,29.69,29.43,45.58,20.88,33.05,34.65,35.81,36.84,20.09,38.37,57.00,61.46,28.69,35.74,33.37,59.80,91.67,41.13,26.29,43.71,33.03,41.55,37.31,43.58,46.62,28.27,23.94,25.51,51.50,20.74,26.96,25.33,29.88,23.68,17.88,30.16,50.63,38.78,62.62,58.81,38.61,31.06,34.64,35.06,26.50,61.96,55.17,50.74,28.46,27.54,29.09,11.19,12.50,34.43,27.36,J,4.83,,,,210,0,0
244,,,473451.93,1339906.75,188884.70,27907.68,23160.88,14233.61,25370.26,55631.11,26697.93,3980.56,1622.22,1785.94,1334.39,1717.07,952.77,1266.53,1142.18,1037.40,866.87,798.63,1131.66,1007.13,933.47,587.61,444.44,664.87,536.15,322.44,247.43,660.07,690.87,504.95,237.37,426.02,296.75,204.79,229.40,259.42,130.94,177.37,177.70,268.14,228.64,141.69,139.27,181.40,217.48,181.05,156.71,89.30,108.18,93.33,86.12,29.65,81.79,101.59,54.91,110.81,55.67,72.04,33.17,38.19,30.32,30.35,79.88,91.24,129.65,71.16,48.93,61.22,44.81,93.83,42.45,67.20,45.64,54.01,48.02,54.04,26.47,34.44,37.74,55.49,34.25,28.23,44.47,30.20,33.66,53.11,68.76,61.50,31.02,45.57,54.16,44.16,32.20,41.35,47.99,24.91,43.32,49.10,28.59,14.23,14.79,26.45,38.66,36.30,38.03,23.62,23.28,49.22,69.84,41.40,55.82,34.55,25.88,39.21,49.97,63.89,99.72,42.57,34.78,33.68,55.32,25.41,60.71,35.76,24.77,46.70,J,5.69,,,,210,0,0
245,,,383747.81,1024899.50,356744.37,15401.49,13787.78,8454.00,6435.36,22938.62,21497.60,5562.41,1184.73,1575.84,2210.56,973.60,857.06,565.41,1271.11,2168.32,1759.70,1742.75,663.21,851.65,655.60,591.99,909.77,647.66,477.45,652.78,341.66,317.39,400.40,374.16,509.74,893.47,557.00,342.47,487.37,526.71,486.51,1090.33,530.37,199.60,207.18,193.87,253.92,384.59,285.59,232.92,85.17,140.79,169.95,148.98,111.16,111.59,94.73,76.53,168.05,95.75,99.96,52.38,74.58,90.81,39.97,37.96,58.76,71.15,79.60,117.35,85.40,64.98,34.71,71.36,77.45,74.43,60.71,34.43,33.77,32.49,27.98,57.63,34.39,32.67,51.31,40.97,47.66,23.16,47.64,78.29,64.81,26.04,67.41,26.56,14.39,30.62,32.79,32.94,46.41,54.55,43.24,36.08,66.82,62.54,37.93,19.01,30.37,56.27,29.31,37.20,59.61,29.07,37.82,19.97,33.37,43.02,37.52,53.59,30.33,60.08,48.79,38.22,50.37,59.90,56.18,55.63,60.72,53.58,48.90,40.49,J,4.49,,,,nan,nan,0
246,,,174834.51,1245842.50,137795.60,6417.85,10269.95,14146.46,8374.76,20736.25,10743.66,4749.59,3144.82,3283.39,6804.51,4637.81,2634.28,1240.94,328.43,653.06,1531.70,1979.95,1781.27,568.02,1099.72,1390.72,1026.50,630.29,480.33,860.51,700.32,242.62,754.96,320.66,301.13,224.40,180.85,493.45,235.37,171.53,605.89,280.97,417.45,2041.93,15043.33,5477.90,343.18,161.58,180.86,259.08,157.69,114.28,420.41,266.97,348.93,150.77,95.09,64.31,138.20,153.07,182.61,63.98,120.41,84.62,135.68,70.76,56.27,81.87,70.25,53.71,54.05,74.15,60.13,49.27,41.36,47.19,44.83,20.98,37.54,55.29,50.07,27.98,43.50,35.48,38.69,91.36,36.60,36.53,47.07,73.07,45.55,38.51,30.76,43.71,31.08,36.45,51.91,43.37,52.71,53.97,37.94,20.71,31.43,34.79,35.37,35.36,43.68,31.27,42.99,27.95,26.38,32.90,32.32,39.13,48.37,32.99,19.80,24.95,33.63,81.18,82.66,39.98,35.60,38.45,27.00,50.50,22.84,36.15,65.02,28.33,J,12.80,,,,1262,0,0
247,,,192233.89,551172.81,44945.91,10702.70,13495.54,22592.79,29050.55,20817.64,5798.25,2352.58,1499.36,1317.66,752.38,287.71,295.41,586.87,1064.75,945.86,268.40,307.09,250.54,470.66,443.55,163.50,204.25,195.86,186.85,236.16,514.58,354.67,102.90,284.34,240.26,279.23,242.18,133.20,80.60,71.74,124.83,111.89,70.19,106.37,94.79,81.19,65.54,167.79,204.71,63.95,74.62,32.16,66.88,85.48,95.17,70.19,45.15,50.69,45.55,52.99,28.63,60.29,45.42,46.59,40.00,45.72,54.68,19.30,33.79,61.10,45.77,29.34,23.85,44.08,33.55,53.83,46.28,45.93,34.05,37.23,48.18,27.08,31.61,47.83,45.49,30.74,46.29,25.46,50.58,70.98,86.04,45.72,31.78,29.58,27.36,30.85,35.10,29.27,25.09,35.36,31.43,58.90,37.33,45.28,28.19,22.64,28.94,33.40,39.11,27.15,34.01,37.10,35.44,62.83,35.67,35.08,39.47,58.79,49.63,79.00,72.14,37.80,42.44,42.33,39.25,57.49,51.05,63.37,47.23,61.81,J,5.69,,,,nan,nan,0
248,,,72872.00,434208.15,109773.84,27853.53,35583.49,16402.13,32259.63,122252.62,46662.41,5909.67,2700.31,1630.59,551.65,509.50,375.12,283.96,574.66,796.35,746.11,926.71,848.73,333.81,321.31,217.66,130.13,206.48,239.71,275.03,158.22,124.28,116.29,113.97,197.97,129.39,95.98,81.21,140.71,167.91,115.12,109.26,163.03,86.12,101.58,121.47,93.62,76.52,70.84,105.44,72.09,52.41,98.30,62.32,75.03,42.46,44.55,63.83,52.14,35.18,34.32,45.49,44.37,33.62,48.49,31.62,49.03,28.86,37.27,61.94,53.98,35.67,27.90,20.99,20.99,32.11,34.92,40.73,49.66,42.81,49.05,27.92,38.34,26.16,22.09,11.77,36.70,31.80,42.13,78.85,50.61,35.47,67.70,67.07,80.22,41.19,22.74,41.35,42.05,24.48,29.38,36.37,51.24,43.07,38.71,32.15,60.56,32.52,34.45,34.60,41.04,30.09,26.19,21.49,29.62,33.32,25.35,32.83,36.93,60.07,64.78,20.67,32.08,23.95,32.60,32.39,32.22,35.97,52.45,40.23,J,7.76,,,,219,14,0
249,,R,,R
250,,,115211.48,763279.06,50152.21,3408.69,5091.38,4276.40,24644.51,71894.99,14998.31,3289.60,1498.51,1081.55,1306.64,2009.11,2122.75,1171.29,813.28,833.81,346.07,493.00,583.02,470.50,1134.16,1038.81,669.12,922.25,574.03,400.20,1249.53,812.35,608.17,511.81,350.20,124.65,273.04,519.82,283.57,144.30,150.88,109.55,554.07,612.43,577.52,424.53,407.33,309.44,52.08,67.37,85.66,114.93,72.74,48.97,102.05,79.34,97.36,78.93,78.00,60.86,53.84,119.07,47.45,18.15,50.35,42.88,57.24,68.67,40.19,52.07,30.41,21.88,35.20,33.92,57.23,61.12,64.77,72.99,54.76,64.59,46.41,62.92,35.54,36.87,50.46,53.60,53.57,37.69,46.94,54.01,65.43,29.16,65.85,32.00,33.77,36.84,31.70,48.02,72.90,36.04,27.75,20.01,31.71,23.34,43.35,16.59,30.80,32.57,54.05,30.91,36.60,33.51,35.32,41.99,54.84,44.77,50.30,32.04,29.66,44.43,64.55,55.00,34.23,31.47,48.09,16.55,25.62,20.29,40.70,29.50,J,10.67,,,,210,0,0
251,,,7613.70,29276.09,9648.30,8024.87,4525.55,4252.72,5100.08,21596.99,9799.09,1658.09,614.61,251.66,189.77,189.16,269.54,415.23,312.20,530.58,264.14,152.56,209.91,176.44,86.04,163.24,70.51,104.72,69.28,70.01,107.98,90.80,63.37,152.15,67.37,56.75,51.01,99.19,29.84,37.43,45.53,46.96,66.96,69.59,73.12,41.75,35.53,45.66,53.25,70.02,71.05,42.56,27.66,45.98,35.30,48.99,39.87,80.03,74.86,44.62,32.86,62.32,25.20,24.98,17.96,26.77,37.55,24.42,15.79,20.98,39.74,36.56,45.83,65.27,30.33,25.62,35.29,22.13,23.53,26.56,33.45,26.02,33.49,49.49,39.63,47.78,26.96,34.42,47.14,55.49,42.33,46.80,24.36,14.87,28.00,34.45,32.82,34.64,29.87,21.16,31.99,41.64,23.65,23.72,37.80,40.30,22.64,23.35,27.16,35.01,33.82,27.91,36.63,25.63,30.68,22.63,25.21,25.42,60.21,55.76,38.19,36.11,48.84,29.88,45.53,52.02,51.35,38.72,24.74,19.71,J,14.22,,,,nan,nan,0
252,,,462530.71,908516.25,134942.60,23932.20,13622.30,16301.14,11168.49,20087.48,18196.60,5460.43,1870.05,2062.17,1481.45,1298.23,596.24,153.19,791.89,687.98,634.96,865.43,556.99,383.45,305.69,730.83,626.48,318.20,261.94,336.52,974.22,649.15,277.87,566.98,248.89,118.67,149.08,143.98,226.35,312.08,271.50,168.94,75.51,104.77,105.07,131.77,238.95,82.93,106.17,115.51,91.44,86.95,58.72,37.58,62.62,72.99,91.19,84.26,75.02,50.78,44.24,40.08,132.60,106.98,59.04,57.87,48.37,41.45,44.21,43.41,45.81,38.09,46.92,40.89,29.33,25.62,78.75,58.23,29.30,30.58,40.89,47.87,39.80,47.00,41.59,40.38,46.05,51.09,40.00,47.49,87.24,28.65,15.57,32.98,42.79,44.68,29.67,22.82,30.04,24.05,15.32,20.81,25.90,26.61,34.67,33.13,50.33,34.53,28.54,24.03,28.92,37.15,22.26,48.42,50.73,39.59,35.10,26.94,41.71,62.54,76.78,16.96,33.08,29.24,29.12,52.16,32.99,32.13,38.24,9.99,J,9.48,,,,nan,nan,0
253,,R,,R
254,,,89300.30,1767544.00,177416.67,32074.58,19959.69,19440.38,26887.29,38779.78,58573.16,15300.43,1606.43,3997.03,847.19,435.08,499.84,1064.91,647.30,1364.29,523.35,797.52,1666.63,718.95,868.93,644.33,589.95,826.26,1098.61,814.27,640.92,189.41,152.67,162.71,70.59,112.62,228.52,94.26,128.24,353.24,232.22,271.52,259.76,332.86,259.62,194.13,146.86,147.99,115.24,57.55,49.49,88.57,93.71,74.61,93.50,52.94,46.86,53.82,126.50,96.77,123.26,32.23,46.45,78.85,63.47,52.04,21.26,63.33,54.23,50.24,48.50,54.44,49.10,48.62,65.02,98.20,81.29,77.45,61.21,31.96,38.96,36.12,79.77,33.22,24.59,35.27,12.46,19.13,33.61,45.54,37.04,34.62,65.13,53.46,32.69,66.11,49.04,19.83,16.50,36.42,57.56,35.78,41.42,43.16,31.07,24.77,34.30,32.18,43.58,14.82,19.29,24.12,47.79,62.58,44.48,25.68,19.71,32.28,33.34,57.01,83.84,34.87,16.26,32.83,43.35,31.56,28.74,23.89,50.35,26.53,J,9.85,,,,229,15,0
255,,R,,R
256,,R,,R
257,,,263252.18,480097.12,21807.54,20451.47,17212.96,9026.09,15999.40,11230.79,6221.73,3169.53,1991.70,982.17,1499.37,2121.87,1321.89,448.35,392.04,584.17,139.76,367.63,735.07,460.12,796.34,1392.15,1190.87,905.40,719.04,590.32,175.84,461.75,184.58,1034.15,820.74,448.16,500.29,410.26,120.91,358.99,417.28,414.27,248.89,291.14,95.06,86.50,143.02,72.16,123.32,696.94,333.57,76.48,168.24,171.49,157.79,111.31,115.47,123.88,88.80,51.54,41.23,46.85,43.42,54.98,49.55,53.64,36.40,41.49,29.35,39.43,13.47,53.61,78.06,36.34,29.87,43.83,26.90,35.00,48.48,48.32,45.64,31.23,12.26,33.74,40.85,46.79,37.72,25.24,25.94,53.69,46.48,19.77,32.52,33.32,52.37,58.94,54.15,33.96,24.93,22.07,14.58,29.79,52.09,51.54,46.11,35.50,34.13,32.04,51.23,41.32,30.13,32.38,44.68,34.86,35.86,55.36,38.00,64.70,81.26,41.82,49.40,35.84,41.93,52.09,46.63,71.11,58.24,35.68,34.63,28.21,J,4.27,,,,nan,nan,0
258,,,64679.91,449498.65,20275.83,4895.74,5567.94,3178.63,8451.41,27320.12,40090.07,12272.06,2055.74,2883.90,1910.17,1052.88,1823.18,1569.04,2128.13,750.21,1237.99,2160.89,1112.08,1441.94,1180.97,430.77,1301.19,967.92,788.00,295.83,521.75,501.27,711.91,338.39,520.00,321.67,517.80,653.40,386.90,404.52,578.16,601.40,610.94,493.16,279.84,556.29,588.56,434.72,447.04,540.25,302.98,152.04,220.77,246.37,145.73,169.41,341.32,122.70,141.71,193.61,159.64,99.59,79.75,116.35,57.88,50.01,87.80,62.78,45.92,56.09,59.12,51.35,63.81,53.04,68.76,54.87,91.77,57.10,20.92,55.11,62.13,101.93,41.22,38.42,54.71,48.56,66.89,97.64,94.51,58.13,47.36,59.98,68.46,44.24,58.18,138.28,115.50,23.32,29.64,93.24,83.58,36.95,35.60,31.40,24.85,41.04,39.77,49.28,77.21,60.21,41.37,47.31,57.69,29.97,31.93,28.41,44.30,37.28,40.68,44.93,68.63,61.51,32.56,24.01,28.71,18.28,20.07,32.23,21.78,26.90,J,13.47,,,,240,0,0
259,,R,,R
260,,R,,R
261,,R,,R
262,,R,,R
263,,R,,R
264,,R,,R
265,,,254548.87,940760.87,71852.92,27140.39,30468.12,9101.58,5771.36,15308.54,25764.74,7938.95,919.10,754.90,794.81,1057.26,1357.55,544.39,522.35,454.19,421.56,942.15,462.78,133.95,339.27,320.36,701.48,365.43,433.41,457.90,646.04,612.22,687.54,743.31,391.20,441.49,469.87,379.12,295.19,189.59,236.33,314.88,482.79,410.00,217.90,136.74,117.22,155.12,164.29,88.36,67.16,67.18,84.06,128.48,202.07,230.69,182.82,104.68,141.21,52.63,58.57,97.19,106.88,113.34,95.62,85.12,52.02,65.50,118.92,87.14,71.64,56.34,36.16,41.11,45.42,58.46,58.72,41.82,45.51,61.82,44.94,52.66,75.19,57.72,49.89,21.26,24.37,46.60,33.50,47.31,79.12,38.08,27.61,52.69,27.25,20.14,36.59,61.06,32.28,29.26,33.27,25.20,57.57,27.25,37.88,37.54,52.54,52.44,42.56,38.90,62.00,83.82,36.53,22.32,65.85,72.16,30.77,26.08,66.84,103.53,52.41,53.63,57.53,39.41,52.40,35.16,30.45,21.92,21.87,25.17,J,5.57,,,,nan,nan,0
