1,,,40208.72,246632.29,153206.68,42946.14,17524.28,15373.99,26685.43,21775.04,4300.38,1777.01,2333.81,1718.28,1189.45,1109.52,605.21,763.48,1001.80,1039.72,1900.98,1763.79,720.38,445.93,303.90,235.49,119.38,213.34,192.33,148.50,168.94,196.07,280.45,257.70,125.98,182.06,208.42,138.22,113.79,136.71,94.16,88.60,60.63,94.00,44.47,32.04,39.35,61.93,88.20,92.71,79.95,32.48,59.31,48.23,54.93,82.00,24.00,50.00,55.39,62.30,79.14,46.18,48.25,41.13,62.84,51.56,32.38,41.27,38.73,27.90,38.62,35.36,28.06,22.50,21.28,28.84,40.23,26.99,20.37,25.48,31.22,54.15,37.77,30.14,21.04,35.18,42.57,44.79,52.28,26.20,45.94,47.41,29.71,43.62,41.06,34.02,18.93,15.14,23.61,24.40,15.25,48.19,29.06,19.28,43.54,25.87,29.59,33.20,49.70,38.73,27.54,41.48,35.44,31.42,30.76,39.90,60.65,65.10,50.41,31.46,31.75,14.83,18.96,25.83,29.89,33.11,47.00,46.18,29.81,67.70,J,11.13,,,,nan,nan,0
2,,,6544.04,30562.61,71323.74,57345.62,49915.17,21730.47,28742.17,51351.95,68101.62,11238.18,554.25,358.30,307.83,115.15,212.31,260.13,230.41,363.87,266.47,230.31,117.70,160.57,434.31,346.95,234.61,280.06,162.74,70.26,83.45,109.79,114.46,39.59,67.68,120.46,117.25,67.70,95.43,37.18,61.13,93.34,70.10,44.17,43.72,27.83,36.23,51.16,60.55,45.29,64.91,78.24,73.97,57.12,46.97,101.52,80.59,86.14,34.65,26.13,32.52,49.69,60.71,40.83,52.93,66.00,45.44,47.87,30.64,44.94,161.34,227.35,211.12,359.11,135.37,248.61,729.16,1823.69,12811.95,20850.91,4513.45,348.00,237.07,180.87,148.58,198.12,131.72,64.16,48.00,37.33,44.20,16.17,54.33,60.84,28.36,25.87,39.83,24.04,49.05,26.20,45.09,41.40,36.56,24.39,35.85,35.07,25.62,32.25,24.61,24.41,32.67,25.15,43.18,31.48,28.69,45.21,49.23,46.19,22.54,8.29,23.38,44.38,55.37,25.91,16.86,23.60,37.18,41.61,47.91,54.84,J,9.48,,,,228,15,0
3,,,52401.36,177874.73,61510.85,31898.19,9988.92,7799.25,13083.73,16834.72,12832.33,3450.12,355.06,771.72,339.72,246.82,360.56,495.40,355.50,268.92,262.61,650.55,273.22,206.18,701.15,384.51,277.75,199.41,153.44,137.96,225.37,272.86,326.15,155.90,175.05,80.55,143.92,186.06,195.57,185.95,165.29,65.29,120.69,181.53,94.62,43.99,98.46,70.43,59.32,49.08,67.08,53.08,75.22,70.83,75.57,60.33,83.53,31.16,40.09,64.85,47.41,60.15,37.34,77.26,68.25,173.45,91.24,53.01,45.62,60.97,105.29,153.32,253.99,198.73,218.37,346.12,297.63,1642.11,22731.67,77257.10,21515.47,3672.96,768.55,241.68,325.14,217.28,215.44,159.94,157.52,82.37,44.95,40.12,38.97,80.53,59.74,40.56,39.44,31.56,54.30,30.69,45.74,49.92,23.25,30.95,24.14,20.05,34.23,49.92,43.59,28.09,29.70,31.99,26.42,37.28,7.34,26.03,44.80,73.18,48.88,17.35,32.71,30.84,27.50,16.00,17.17,35.30,24.41,22.78,22.67,40.74,J,8.00,,,,nan,nan,0
4,,,43816.62,82003.37,39433.74,27311.23,73887.57,64933.98,66235.87,42733.68,5527.83,1232.01,2916.32,1050.87,184.46,229.99,266.22,191.43,292.67,166.55,344.99,207.42,124.09,441.22,808.69,272.14,92.52,147.89,96.27,90.56,111.31,131.11,68.63,49.62,81.14,87.78,49.43,64.07,84.89,118.72,73.51,86.84,110.01,126.20,73.74,86.77,90.67,52.59,78.67,156.01,131.52,72.03,47.56,45.57,84.93,60.32,69.55,69.34,42.47,60.03,51.57,53.37,27.37,40.35,36.57,53.28,89.11,28.86,41.68,42.12,38.48,30.08,126.50,400.82,237.38,311.79,297.15,434.83,2026.97,22300.80,13875.56,837.62,153.79,193.38,194.09,131.12,126.91,75.07,59.11,19.32,16.36,41.21,41.10,60.35,37.83,24.40,26.15,26.41,51.49,44.78,28.30,26.65,20.66,38.92,26.46,38.08,35.22,23.10,43.98,56.00,32.71,23.41,36.11,25.35,28.00,30.49,95.11,110.26,41.95,24.67,49.75,43.21,51.50,58.78,27.02,40.06,41.77,20.62,35.62,49.64,J,11.64,,,,162,32,1
5,,,23469.51,84297.64,28514.16,19315.47,18178.30,20467.34,40699.51,52131.30,16909.15,2860.21,1685.91,951.14,1089.70,218.37,208.31,319.25,193.26,160.13,277.80,192.49,231.08,379.84,544.24,374.90,119.15,107.62,103.06,131.61,98.96,56.34,82.27,84.26,107.99,63.65,65.52,73.39,134.10,72.91,124.99,52.10,78.52,126.81,63.04,34.11,47.79,57.01,91.40,83.01,60.32,94.83,86.38,47.19,49.95,88.11,46.89,45.52,44.47,28.16,36.22,69.20,59.69,59.55,69.99,125.75,68.05,50.49,39.26,27.25,62.04,200.76,336.00,476.93,399.94,294.38,553.79,3268.99,47195.80,70567.39,27278.21,6642.18,656.75,422.34,268.71,306.99,130.28,90.84,45.38,55.18,51.21,56.03,93.15,56.47,55.12,26.43,28.48,30.77,27.81,48.25,32.88,32.75,41.58,31.70,35.36,39.81,58.49,54.72,29.95,22.46,49.75,35.96,44.77,31.21,37.16,28.68,66.67,48.37,42.85,42.75,37.89,44.59,30.19,35.99,46.58,54.25,53.62,38.55,26.10,44.74,J,10.67,,,,198,15,0
6,,,4952.16,24883.21,15506.02,29637.35,61880.62,65408.37,95943.81,85643.39,8651.55,1880.13,1251.23,798.55,264.23,325.66,399.16,187.22,164.25,224.78,233.71,300.49,367.26,157.82,219.90,79.99,79.76,81.18,42.96,65.95,84.39,136.95,155.86,143.85,99.55,170.63,98.41,80.31,101.48,27.68,56.99,29.42,54.45,99.67,69.62,40.73,51.05,83.89,50.97,41.53,45.51,44.10,34.89,34.62,54.90,34.71,23.38,21.80,25.20,30.71,42.15,40.95,45.38,45.54,24.34,20.34,22.75,46.86,27.41,24.21,16.26,32.19,33.10,27.20,23.88,46.49,43.41,56.72,55.76,31.03,12.57,24.07,37.09,25.18,22.26,37.44,50.90,38.95,47.43,45.77,36.26,33.78,25.35,38.04,35.55,42.40,42.69,55.66,42.79,16.38,27.47,20.06,16.74,49.50,46.28,42.46,29.52,41.80,25.66,31.97,31.74,37.13,26.83,24.55,44.84,58.14,58.03,55.65,54.91,26.42,28.77,55.35,32.20,30.63,29.87,28.52,31.68,36.23,37.99,26.20,J,13.47,,,,172,32,1
7,,,29874.08,77226.26,46414.81,54159.13,44564.96,35343.60,20185.17,47862.97,72201.44,86164.83,17259.07,674.06,564.36,296.40,203.42,208.61,448.67,372.22,253.08,407.90,573.02,228.05,121.59,157.93,84.30,88.07,119.77,92.37,103.59,120.60,86.24,119.83,77.01,107.07,63.67,114.79,149.44,96.91,47.10,47.65,102.37,64.01,58.68,67.61,58.19,52.81,50.81,47.44,52.99,56.75,31.51,50.24,62.21,54.44,29.14,26.88,54.06,61.93,39.81,32.69,28.33,25.58,23.28,39.59,58.63,37.84,24.64,20.64,15.10,19.55,40.78,58.61,39.64,25.46,15.16,34.91,44.69,41.72,42.50,22.88,36.56,35.51,33.65,18.89,52.29,43.04,33.76,44.83,44.66,24.25,19.80,46.82,42.53,19.28,21.08,53.36,56.86,51.23,32.23,12.89,40.06,48.48,36.21,20.48,31.24,38.42,20.17,25.88,38.53,25.05,25.73,57.27,46.23,55.37,100.60,49.75,28.41,33.99,47.49,25.71,16.26,39.67,60.27,46.39,42.43,33.25,22.91,30.60,J,12.80,,,,247,23,1
8,,,12595.28,51036.12,37663.40,23288.57,20751.78,34457.33,29395.72,33531.99,4990.20,488.07,472.68,164.89,156.34,134.17,87.60,204.61,213.68,136.35,218.49,187.73,117.32,150.39,188.58,145.87,84.61,91.26,75.51,89.31,104.62,89.80,72.62,29.61,82.43,92.54,156.65,65.78,42.49,34.74,33.20,33.89,43.74,33.75,22.16,42.31,67.04,66.65,54.70,31.49,34.12,40.39,14.59,41.61,44.05,23.00,19.55,46.36,66.84,27.25,27.44,28.89,31.28,30.91,36.97,35.02,34.52,33.11,31.22,47.54,51.13,39.29,41.60,35.93,39.49,39.66,31.39,22.30,43.00,40.89,38.03,24.01,18.97,18.38,28.51,47.41,96.29,53.73,12.62,34.28,80.50,68.97,26.54,32.55,40.19,31.79,29.04,23.69,24.46,34.54,23.55,45.77,66.10,23.14,31.13,31.97,34.92,34.69,32.35,33.00,22.65,32.84,54.93,55.96,44.66,100.05,142.14,81.67,38.74,33.84,35.03,9.06,21.79,39.03,37.77,36.08,36.48,25.17,27.86,25.36,J,15.06,,,,nan,nan,0
9,,,19154.39,87489.60,72143.32,42037.61,45925.95,61045.50,162290.18,80783.64,10891.83,1550.15,2397.48,1320.03,1045.98,408.72,289.21,408.29,490.02,504.99,465.91,369.24,712.88,289.59,830.25,498.50,363.79,257.36,225.95,155.57,51.96,88.09,85.90,75.62,67.52,70.22,108.87,165.24,89.39,140.06,155.73,28.98,53.22,46.18,27.37,57.17,32.19,75.39,93.72,37.07,30.53,41.85,63.54,84.85,52.02,31.22,41.65,47.00,47.39,21.39,46.24,43.50,46.84,67.52,38.18,60.07,46.09,17.94,28.47,55.13,51.65,26.08,41.69,35.09,35.48,59.47,34.94,38.87,50.25,24.35,42.46,46.79,34.73,19.57,34.68,51.04,47.81,23.18,38.32,44.54,43.29,44.25,26.59,30.14,29.29,22.60,18.63,19.95,26.18,28.37,62.21,66.62,50.53,40.62,40.91,51.47,25.74,40.81,45.53,23.16,12.20,27.46,31.57,23.16,17.44,25.10,62.34,56.73,47.87,37.77,43.42,39.29,13.44,34.11,31.72,36.67,36.03,44.11,25.01,25.79,J,7.76,,,,176,28,1
10,,,60843.29,171061.79,42635.33,29289.06,30294.42,45406.93,101874.97,66336.61,11867.20,2628.13,733.62,649.78,298.18,386.00,288.86,272.02,345.35,885.12,722.68,706.39,629.91,345.28,209.84,240.05,236.87,360.20,229.14,116.04,108.11,139.96,124.31,170.02,134.42,83.00,94.88,65.88,86.02,55.74,66.55,114.31,98.05,112.94,129.01,52.77,62.81,87.51,84.69,70.43,83.14,90.43,56.88,39.82,52.52,62.61,103.86,79.95,42.64,37.49,22.14,35.10,55.58,23.86,69.01,87.77,68.61,35.74,31.06,30.80,37.51,38.47,25.25,29.02,29.33,25.12,16.45,25.16,35.60,37.55,28.40,34.58,40.92,47.22,32.31,22.13,46.90,41.46,32.42,21.85,30.89,41.84,43.36,47.91,31.83,33.54,31.96,24.92,21.93,35.52,25.62,28.12,27.22,22.34,20.42,32.03,22.31,21.01,40.72,55.37,42.52,51.91,67.81,29.41,32.59,52.53,68.17,98.09,41.80,24.55,16.06,27.13,22.20,17.26,31.22,38.77,42.84,28.48,27.97,18.48,J,13.47,,,,184,22,0
