22/07/20 01:00:35 AM,1,,,,,,235,196,2,,,,
22/07/20 01:01:19 AM,2,,,,,,196,185,4,,,,
22/07/20 01:02:59 AM,3,,,,,,225,227,3,,,,
22/07/20 01:04:45 AM,4,,,,,,186,176,6,,,,
22/07/20 01:06:31 AM,5,,,,,,225,249,2,,,,
22/07/20 01:08:17 AM,6,,,,,,178,146,5,,,,
22/07/20 01:10:03 AM,7,,,,,,250,246,2,,,,
22/07/20 01:11:43 AM,8,,,,,,172,141,5,,,,
22/07/20 01:13:24 AM,9,,,,,,187,183,3,,,,
22/07/20 01:15:04 AM,10,,,,,,176,286,12,,,,
22/07/20 01:16:45 AM,11,,,,,,185,234,5,,,,
22/07/20 01:18:31 AM,12,,,,,,247,211,4,,,,
22/07/20 01:20:11 AM,13,,,,,,191,167,6,,,,
22/07/20 01:21:51 AM,14,,,,,,223,185,3,,,,
22/07/20 01:23:37 AM,15,,,,,,175,232,5,,,,
22/07/20 01:25:17 AM,16,,,,,,177,208,4,,,,
22/07/20 01:27:03 AM,17,,,,,,202,176,5,,,,
22/07/20 01:28:49 AM,18,,,,,,181,168,4,,,,
22/07/20 01:30:35 AM,19,,,,,,182,133,4,,,,
22/07/20 01:32:21 AM,20,,,,,,209,228,3,,,,
22/07/20 01:34:01 AM,21,,,,,,172,127,7,,,,
22/07/20 01:35:47 AM,22,,,,,,204,240,5,,,,
22/07/20 01:37:27 AM,23,,,,,,186,154,5,,,,
22/07/20 01:39:07 AM,24,,,,,,204,153,5,,,,
22/07/20 01:40:53 AM,25,,,,,,194,202,4,,,,
22/07/20 01:42:33 AM,26,,,,,,180,148,8,,,,
22/07/20 01:44:14 AM,27,,,,,,240,266,6,,,,
22/07/20 01:46:00 AM,28,,,,,,283,272,3,,,,
22/07/20 01:47:41 AM,29,,,,,,161,164,5,,,,
22/07/20 01:49:27 AM,30,,,,,,252,273,6,,,,
22/07/20 01:51:13 AM,31,,,,,,198,169,4,,,,
22/07/20 01:52:59 AM,32,,,,,,189,118,7,,,,
22/07/20 01:54:45 AM,33,,,,,,203,145,5,,,,
22/07/20 01:56:25 AM,34,,,,,,179,135,4,,,,
22/07/20 01:58:05 AM,35,,,,,,222,257,3,,,,
22/07/20 01:59:51 AM,36,,,,,,207,163,4,,,,
22/07/20 02:01:37 AM,37,,,,,,208,198,3,,,,
22/07/20 02:03:17 AM,38,,,,,,286,338,17,,,,
22/07/20 02:04:58 AM,39,,,,,,207,136,4,,,,
22/07/20 02:06:37 AM,40,,,,,,208,185,5,,,,
22/07/20 02:08:23 AM,41,,,,,,195,168,6,,,,
22/07/20 02:10:03 AM,42,,,,,,185,152,5,,,,
22/07/20 02:11:49 AM,43,,,,,,188,153,7,,,,
22/07/20 02:13:29 AM,44,,,,,,214,147,3,,,,
22/07/20 02:15:09 AM,45,,,,,,188,209,6,,,,
22/07/20 02:16:50 AM,46,,,,,,201,153,2,,,,
22/07/20 02:18:30 AM,47,,,,,,270,286,4,,,,
22/07/20 02:20:11 AM,48,,,,,,189,168,4,,,,
22/07/20 02:21:51 AM,49,,,,,,165,160,4,,,,
22/07/20 02:23:37 AM,50,,,,,,157,160,6,,,,
22/07/20 02:25:17 AM,51,,,,,,390,355,8,,,,
22/07/20 02:26:57 AM,52,,,,,,171,131,3,,,,
22/07/20 02:28:38 AM,53,,,,,,217,148,4,,,,
22/07/20 02:30:24 AM,54,,,,,,199,153,5,,,,
22/07/20 02:32:04 AM,55,,,,,,107,150,27,,,,
