27/08/20 12:50:07 AM,1,,,,,,81,109,34,,,,
27/08/20 12:50:52 AM,2,,,,,,232,163,4,,,,
27/08/20 12:52:32 AM,3,,,,,,185,140,5,,,,
27/08/20 12:54:12 AM,4,,,,,,340,342,3,,,,
27/08/20 12:55:53 AM,5,,,,,,176,192,6,,,,
27/08/20 12:57:33 AM,6,,,,,,212,241,4,,,,
27/08/20 12:59:18 AM,7,,,,,,205,128,5,,,,
27/08/20 01:00:58 AM,8,,,,,,131,149,9,,,,
27/08/20 01:02:45 AM,9,,,,,,204,149,3,,,,
27/08/20 01:04:24 AM,10,,,,,,200,121,5,,,,
27/08/20 01:06:04 AM,11,,,,,,190,204,4,,,,
27/08/20 01:07:50 AM,12,,,,,,236,216,3,,,,
27/08/20 01:09:31 AM,13,,,,,,181,234,6,,,,
27/08/20 01:11:12 AM,14,,,,,,211,209,3,,,,
27/08/20 01:12:58 AM,15,,,,,,186,129,3,,,,
27/08/20 01:14:44 AM,16,,,,,,196,198,5,,,,
27/08/20 01:16:30 AM,17,,,,,,236,175,5,,,,
27/08/20 01:18:16 AM,18,,,,,,256,241,4,,,,
27/08/20 01:19:57 AM,19,,,,,,361,344,3,,,,
27/08/20 01:21:43 AM,20,,,,,,188,232,7,,,,
27/08/20 01:23:29 AM,21,,,,,,138,183,10,,,,
27/08/20 01:25:15 AM,22,,,,,,226,214,4,,,,
27/08/20 01:27:01 AM,23,,,,,,197,165,4,,,,
27/08/20 01:28:41 AM,24,,,,,,180,181,5,,,,
27/08/20 01:30:27 AM,25,,,,,,163,116,6,,,,
27/08/20 01:32:13 AM,26,,,,,,194,164,4,,,,
27/08/20 01:33:54 AM,27,,,,,,187,136,4,,,,
27/08/20 01:35:34 AM,28,,,,,,210,149,3,,,,
27/08/20 01:37:13 AM,29,,,,,,225,196,2,,,,
27/08/20 01:38:59 AM,30,,,,,,213,126,5,,,,
27/08/20 01:40:39 AM,31,,,,,,188,140,3,,,,
27/08/20 01:42:19 AM,32,,,,,,197,249,6,,,,
27/08/20 01:44:05 AM,33,,,,,,220,190,4,,,,
27/08/20 01:45:51 AM,34,,,,,,201,161,4,,,,
27/08/20 01:47:32 AM,35,,,,,,189,143,5,,,,
27/08/20 01:49:12 AM,36,,,,,,211,169,4,,,,
27/08/20 01:50:53 AM,37,,,,,,253,219,4,,,,
27/08/20 01:52:39 AM,38,,,,,,256,280,4,,,,
27/08/20 01:54:25 AM,39,,,,,,263,332,6,,,,
27/08/20 01:56:11 AM,40,,,,,,206,247,7,,,,
27/08/20 01:57:57 AM,41,,,,,,192,132,6,,,,
27/08/20 01:59:38 AM,42,,,,,,194,191,4,,,,
27/08/20 02:01:18 AM,43,,,,,,285,294,3,,,,
27/08/20 02:02:58 AM,44,,,,,,286,316,7,,,,
27/08/20 02:04:38 AM,45,,,,,,240,239,5,,,,
27/08/20 02:06:19 AM,46,,,,,,303,326,2,,,,
27/08/20 02:08:05 AM,47,,,,,,200,253,8,,,,
27/08/20 02:09:45 AM,48,,,,,,226,131,5,,,,
27/08/20 02:11:31 AM,49,,,,,,189,103,4,,,,
27/08/20 02:13:11 AM,50,,,,,,356,371,6,,,,
27/08/20 02:14:51 AM,51,,,,,,216,208,7,,,,
27/08/20 02:16:31 AM,52,,,,,,199,160,3,,,,
